ano,sigla_uf,tipo_consumo,consumo
2014,PE,Cativo,11449951.0
2014,PE,Comercial,2716516.0
2014,PE,Industrial,3539023.0
2014,PE,Outros,2444941.01
2014,PE,Residencial,4758844.0
2014,PE,Total,13459324.01
2014,PI,Cativo,3004468.0
2014,PI,Comercial,668229.0
2014,PI,Industrial,288925.0
2014,PI,Outros,715628.0
2014,PI,Residencial,1413583.0
2014,PI,Total,3086365.0
2014,PR,Cativo,25051217.0
2014,PR,Comercial,5952662.0
2014,PR,Industrial,12108057.0
2014,PR,Outros,4962979.0
2014,PR,Residencial,7363258.0
2014,PR,Total,30386956.0
2014,RJ,Cativo,33311700.0
2014,RJ,Comercial,10728882.0
2014,RJ,Industrial,8804795.0
2014,RJ,Outros,7536285.0
2014,RJ,Residencial,13863606.0
2014,RJ,Total,40933568.0
2014,RN,Cativo,4620940.0
2014,RN,Comercial,1066623.0
2014,RN,Industrial,1322792.0
2014,RN,Outros,1143650.0
2014,RN,Residencial,1932555.0
2014,RN,Total,5465620.0
2014,RO,Cativo,2994773.0
2014,RO,Comercial,641821.0
2014,RO,Industrial,552977.0
2014,RO,Outros,679286.0
2014,RO,Residencial,1157447.0
2014,RO,Total,3031531.0
2014,RR,Cativo,801664.0
2014,RR,Comercial,175455.0
2014,RR,Industrial,20091.0
2014,RR,Outros,190611.0
2014,RR,Residencial,415507.0
2014,RR,Total,801664.0
2014,RS,Cativo,25206931.0
2014,RS,Comercial,5456817.0
2014,RS,Industrial,10474837.0
2014,RS,Outros,6189061.0
2014,RS,Residencial,8516881.0
2014,RS,Total,30637596.0
2014,SC,Cativo,17935440.0
2014,SC,Comercial,3992753.0
2014,SC,Industrial,9986131.0
2014,SC,Outros,4416793.0
2014,SC,Residencial,5398275.0
2014,SC,Total,23793952.0
2014,SE,Cativo,2693159.0
2014,SE,Comercial,584591.0
2014,SE,Industrial,1595969.0
2014,SE,Outros,668145.0
2014,SE,Residencial,1032619.0
2014,SE,Total,3881324.0
2014,SP,Cativo,97914886.0
2014,SP,Comercial,29594544.0
2014,SP,Industrial,52253786.0
2014,SP,Outros,15196031.0
2014,SP,Residencial,39437444.0
2014,SP,Total,136481805.0
2014,TO,Cativo,1897363.0
2014,TO,Comercial,396790.0
2014,TO,Industrial,308819.0
2014,TO,Outros,486830.0
2014,TO,Residencial,755458.0
2014,TO,Total,1947897.0
2015,AC,Cativo,961778.0
2015,AC,Comercial,234620.0
2015,AC,Industrial,39087.0
2015,AC,Outros,268689.0
2015,AC,Residencial,431341.0
2015,AC,Total,973737.0
2015,AL,Cativo,4623535.0
2015,AL,Comercial,754476.0
2015,AL,Industrial,2055743.0
2015,AL,Outros,774572.0
2015,AL,Residencial,1325689.0
2015,AL,Total,4910480.0
2015,AM,Cativo,6357216.0
2015,AM,Comercial,1377699.0
2015,AM,Industrial,1670261.0
2015,AM,Outros,1119016.0
2015,AM,Residencial,2190240.0
2015,AM,Total,6357216.0
2015,AP,Cativo,1055721.0
2015,AP,Comercial,272864.0
2015,AP,Industrial,37372.0
2015,AP,Outros,180050.0
2015,AP,Residencial,565435.0
2015,AP,Total,1055721.0
2015,BA,Cativo,21198826.0
2015,BA,Comercial,3655907.0
2015,BA,Industrial,9450773.19
2015,BA,Outros,4355656.0
2015,BA,Residencial,6686760.0
2015,BA,Total,24149096.19
2015,CE,Cativo,10100085.0
2015,CE,Comercial,2253939.0
2015,CE,Industrial,2407481.0
2015,CE,Outros,2730945.0
2015,CE,Residencial,3933361.0
2015,CE,Total,11325726.0
2015,DF,Cativo,6086443.0
2015,DF,Comercial,2093495.0
2015,DF,Industrial,733048.0
2015,DF,Outros,1546438.0
2015,DF,Residencial,2275020.0
2015,DF,Total,6648001.0
2015,ES,Cativo,7038766.0
2015,ES,Comercial,1847446.0
2015,ES,Industrial,4900719.0
2015,ES,Outros,1875489.0
2015,ES,Residencial,2391277.0
2015,ES,Total,11014931.0
2015,GO,Cativo,11833193.0
2015,GO,Comercial,2362102.0
2015,GO,Industrial,4939174.53
2015,GO,Outros,3462547.0
2015,GO,Residencial,4266968.0
2015,GO,Total,15030791.53
2015,MA,Cativo,5842878.0
2015,MA,Comercial,1236811.0
2015,MA,Industrial,1593478.0
2015,MA,Outros,1290871.0
2015,MA,Residencial,2916638.0
2015,MA,Total,7037798.0
2015,MG,Cativo,28454814.0
2015,MG,Comercial,6841090.0
2015,MG,Industrial,28150055.09
2015,MG,Outros,7309621.0
2015,MG,Residencial,10516038.0
2015,MG,Total,52816804.09
2015,MS,Cativo,4753626.0
2015,MS,Comercial,1219435.0
2015,MS,Industrial,1154696.0
2015,MS,Outros,1177267.0
2015,MS,Residencial,1786428.0
2015,MS,Total,5337826.0
2015,MT,Cativo,6878209.0
2015,MT,Comercial,1670838.0
2015,MT,Industrial,2047989.0
2015,MT,Outros,1856838.0
2015,MT,Residencial,2536577.0
2015,MT,Total,8112242.0
2015,PA,Cativo,8306592.89
2015,PA,Comercial,1784828.84
2015,PA,Industrial,12349177.36
2015,PA,Outros,1771056.33
2015,PA,Residencial,3432032.36
2015,PA,Total,19337094.89
2015,PB,Cativo,4345427.0
2015,PB,Comercial,919844.0
2015,PB,Industrial,1465170.0
2015,PB,Outros,1022604.0
2015,PB,Residencial,1771924.0
2015,PB,Total,5179542.0
2015,PE,Cativo,11667775.0
2015,PE,Comercial,2877049.0
2015,PE,Industrial,3801062.55
2015,PE,Outros,2436222.98
2015,PE,Residencial,4840537.0
2015,PE,Total,13954871.53
2015,PI,Cativo,3232868.0
2015,PI,Comercial,716506.0
2015,PI,Industrial,270795.0
2015,PI,Outros,727557.0
2015,PI,Residencial,1578228.0
2015,PI,Total,3293086.0
2015,PR,Cativo,24862499.0
2015,PR,Comercial,5997176.0
2015,PR,Industrial,11867609.65
2015,PR,Outros,4959615.0
2015,PR,Residencial,7036618.0
2015,PR,Total,29861018.65
2015,RJ,Cativo,33354532.0
2015,RJ,Comercial,11184506.0
2015,RJ,Industrial,8798102.24
2015,RJ,Outros,7274361.0
2015,RJ,Residencial,13871971.0
2015,RJ,Total,41128940.24
2015,RN,Cativo,4672628.0
2015,RN,Comercial,1088617.0
2015,RN,Industrial,1289427.0
2015,RN,Outros,1143583.0
2015,RN,Residencial,1994974.0
2015,RN,Total,5516601.0
2015,RO,Cativo,3005360.0
2015,RO,Comercial,653312.0
2015,RO,Industrial,450399.0
2015,RO,Outros,752301.0
2015,RO,Residencial,1177037.0
2015,RO,Total,3033049.0
2015,RR,Cativo,883031.49
2015,RR,Comercial,200769.0
2015,RR,Industrial,22804.489999999998
2015,RR,Outros,203868.0
2015,RR,Residencial,455590.0
2015,RR,Total,883031.49
2015,RS,Cativo,23875496.32
2015,RS,Comercial,5230826.02
2015,RS,Industrial,9886935.4
2015,RS,Outros,6072567.1899999995
2015,RS,Residencial,8054253.71
2015,RS,Total,29244582.32
2015,SC,Cativo,17441001.0
2015,SC,Comercial,3930750.0
2015,SC,Industrial,9467443.0
2015,SC,Outros,4388749.0
2015,SC,Residencial,5261785.0
2015,SC,Total,23048727.0
2015,SE,Cativo,2736027.0
2015,SE,Comercial,594419.0
2015,SE,Industrial,1504383.0
2015,SE,Outros,682536.0
2015,SE,Residencial,1065417.0
2015,SE,Total,3846755.0
2015,SP,Cativo,94283516.0
2015,SP,Comercial,29349629.0
2015,SP,Industrial,48892879.12
2015,SP,Outros,14566591.0
2015,SP,Residencial,38005633.0
2015,SP,Total,130814732.12
2015,TO,Cativo,2020418.0
2015,TO,Comercial,418587.0
2015,TO,Industrial,316715.0
2015,TO,Outros,517457.0
2015,TO,Residencial,821996.0
2015,TO,Total,2074755.0
2016,AC,Cativo,994163.0
2016,AC,Comercial,247094.0
2016,AC,Industrial,39560.0
2016,AC,Outros,279963.0
2016,AC,Residencial,447628.0
2016,AC,Total,1014245.0
2016,AL,Cativo,4558807.0
2016,AL,Comercial,750056.0
2016,AL,Industrial,2041443.0
2016,AL,Outros,782184.0
2016,AL,Residencial,1306823.0
2016,AL,Total,4880506.0
2016,AM,Cativo,5787019.0
2016,AM,Comercial,1267759.0
2016,AM,Industrial,1551799.0
2016,AM,Outros,1046386.0
2016,AM,Residencial,2124621.0
2016,AM,Total,5990565.0
2016,AP,Cativo,1114396.0
2016,AP,Comercial,261409.0
2016,AP,Industrial,47403.0
2016,AP,Outros,184241.0
2016,AP,Residencial,621343.0
2016,AP,Total,1114396.0
2016,BA,Cativo,20739769.0
2016,BA,Comercial,3756084.0
2016,BA,Industrial,8628020.24
2016,BA,Outros,4672732.0
2016,BA,Residencial,6888577.0
2016,BA,Total,23945413.24
2016,CE,Cativo,10176960.0
2016,CE,Comercial,2317839.0
2016,CE,Industrial,2697805.0
2016,CE,Outros,2769127.0
2016,CE,Residencial,4129079.0
2016,CE,Total,11913850.0
2016,DF,Cativo,6048583.0
2016,DF,Comercial,2065673.0
2016,DF,Industrial,613241.0
2016,DF,Outros,1580139.0
2016,DF,Residencial,2251614.0
2016,DF,Total,6510667.0
2016,ES,Cativo,6660917.0
2016,ES,Comercial,1787597.0
2016,ES,Industrial,3830181.0
2016,ES,Outros,1832638.0
2016,ES,Residencial,2385993.0
2016,ES,Total,9836409.0
2016,GO,Cativo,11634093.0
2016,GO,Comercial,2290465.0
2016,GO,Industrial,5346312.07
2016,GO,Outros,3058699.0
2016,GO,Residencial,4383177.0
2016,GO,Total,15078653.07
2016,MA,Cativo,6022383.0
2016,MA,Comercial,1248091.0
2016,MA,Industrial,1114852.0
2016,MA,Outros,1336046.0
2016,MA,Residencial,3124597.0
2016,MA,Total,6823586.0
2016,MG,Cativo,27750048.0
2016,MG,Comercial,6622389.0
2016,MG,Industrial,29283535.0
2016,MG,Outros,7583727.0
2016,MG,Residencial,10612565.0
2016,MG,Total,54102216.0
2016,MS,Cativo,4553567.0
2016,MS,Comercial,1174463.0
2016,MS,Industrial,1083027.0
2016,MS,Outros,1197921.0
2016,MS,Residencial,1790732.0
2016,MS,Total,5246143.0
2016,MT,Cativo,6704457.0
2016,MT,Comercial,1620266.0
2016,MT,Industrial,1912295.0
2016,MT,Outros,1945065.0
2016,MT,Residencial,2550382.0
2016,MT,Total,8028008.0
2016,PA,Cativo,8242385.6
2016,PA,Comercial,1847014.0
2016,PA,Industrial,12671931.6
2016,PA,Outros,1843699.0
2016,PA,Residencial,3746099.0
2016,PA,Total,20108743.6
2016,PB,Cativo,4219527.0
2016,PB,Comercial,910536.0
2016,PB,Industrial,1460431.0
2016,PB,Outros,1006103.0
2016,PB,Residencial,1812134.0
2016,PB,Total,5189204.0
2016,PE,Cativo,11506341.0
2016,PE,Comercial,2901795.0
2016,PE,Industrial,3848395.1
2016,PE,Outros,2394265.98
2016,PE,Residencial,4851629.0
2016,PE,Total,13996085.08
2016,PI,Cativo,3335442.0
2016,PI,Comercial,752907.0
2016,PI,Industrial,237443.0
2016,PI,Outros,761347.0
2016,PI,Residencial,1629014.0
2016,PI,Total,3380711.0
2016,PR,Cativo,23058154.0
2016,PR,Comercial,5714942.0
2016,PR,Industrial,11953061.24
2016,PR,Outros,4926669.0
2016,PR,Residencial,7003219.0
2016,PR,Total,29597891.24
2016,RJ,Cativo,31847062.0
2016,RJ,Comercial,10506726.0
2016,RJ,Industrial,8398515.94
2016,RJ,Outros,7292066.0
2016,RJ,Residencial,13706131.0
2016,RJ,Total,39903438.94
2016,RN,Cativo,4755526.0
2016,RN,Comercial,1090266.0
2016,RN,Industrial,1248811.0
2016,RN,Outros,1167180.0
2016,RN,Residencial,2082279.0
2016,RN,Total,5588536.0
2016,RO,Cativo,2901015.0
2016,RO,Comercial,645801.0
2016,RO,Industrial,414072.0
2016,RO,Outros,733004.0
2016,RO,Residencial,1151494.0
2016,RO,Total,2944371.0
2016,RR,Cativo,915100.0
2016,RR,Comercial,203301.0
2016,RR,Industrial,26034.0
2016,RR,Outros,214403.0
2016,RR,Residencial,471362.0
2016,RR,Total,915100.0
2016,RS,Cativo,23373216.0
2016,RS,Comercial,5004438.0
2016,RS,Industrial,9490690.01
2016,RS,Outros,6753207.0
2016,RS,Residencial,8272725.0
2016,RS,Total,29521060.01
2016,SC,Cativo,16459327.0
2016,SC,Comercial,3897647.0
2016,SC,Industrial,9465885.0
2016,SC,Outros,4505051.0
2016,SC,Residencial,5438124.0
2016,SC,Total,23306707.0
2016,SE,Cativo,2722899.0
2016,SE,Comercial,594336.0
2016,SE,Industrial,1400256.0
2016,SE,Outros,703149.0
2016,SE,Residencial,1085788.0
2016,SE,Total,3783529.0
2016,SP,Cativo,89127453.0
2016,SP,Comercial,27957160.0
2016,SP,Industrial,46507847.0
2016,SP,Outros,14614375.0
2016,SP,Residencial,38091289.0
2016,SP,Total,127170671.0
2016,TO,Cativo,2114094.0
2016,TO,Comercial,436784.0
2016,TO,Industrial,290044.0
2016,TO,Outros,537575.0
2016,TO,Residencial,913667.0
2016,TO,Total,2178070.0
2017,AC,Cativo,1038780.0
2017,AC,Comercial,272425.0
2017,AC,Industrial,38419.0
2017,AC,Outros,297274.0
2017,AC,Residencial,466159.0
2017,AC,Total,1074277.0
2017,AL,Cativo,4370912.0
2017,AL,Comercial,754884.0
2017,AL,Industrial,1970954.0
2017,AL,Outros,840058.0
2017,AL,Residencial,1393966.0
2017,AL,Total,4959862.0
2017,AM,Cativo,4699729.0
2017,AM,Comercial,1210873.0
2017,AM,Industrial,1594564.0
2017,AM,Outros,1044465.0
2017,AM,Residencial,2002570.0
2017,AM,Total,5852472.0
2017,AP,Cativo,1073095.0
2017,AP,Comercial,254911.0
2017,AP,Industrial,61741.0
2017,AP,Outros,177312.0
2017,AP,Residencial,579131.0
2017,AP,Total,1073095.0
2017,BA,Cativo,19941777.0
2017,BA,Comercial,3706214.0
2017,BA,Industrial,8964530.93
2017,BA,Outros,4818087.0
2017,BA,Residencial,6842622.0
2017,BA,Total,24331453.93
2017,CE,Cativo,9507180.0
2017,CE,Comercial,2259512.0
2017,CE,Industrial,2383270.3
2017,CE,Outros,2706404.0
2017,CE,Residencial,4074962.0
2017,CE,Total,11424148.3
2017,DF,Cativo,5704764.0
2017,DF,Comercial,1989040.0
2017,DF,Industrial,526776.0
2017,DF,Outros,1507658.0
2017,DF,Residencial,2186723.0
2017,DF,Total,6210197.0
2017,ES,Cativo,6207951.0
2017,ES,Comercial,1751497.0
2017,ES,Industrial,3891372.0
2017,ES,Outros,1798558.0
2017,ES,Residencial,2343656.0
2017,ES,Total,9785083.0
2017,GO,Cativo,10851197.61
2017,GO,Comercial,2335931.0
2017,GO,Industrial,5381717.05
2017,GO,Outros,3161518.61
2017,GO,Residencial,4487449.0
2017,GO,Total,15366615.66
2017,MA,Cativo,5885986.0
2017,MA,Comercial,1242647.0
2017,MA,Industrial,1150900.0
2017,MA,Outros,1325320.0
2017,MA,Residencial,3185841.0
2017,MA,Total,6904708.0
2017,MG,Cativo,26834401.0
2017,MG,Comercial,6555978.0
2017,MG,Industrial,29242399.02
2017,MG,Outros,7718512.0
2017,MG,Residencial,10723512.0
2017,MG,Total,54240401.019999996
2017,MS,Cativo,4563179.0
2017,MS,Comercial,1250363.0
2017,MS,Industrial,1144361.0
2017,MS,Outros,1271570.0
2017,MS,Residencial,1903026.0
2017,MS,Total,5569320.0
2017,MT,Cativo,6988195.0
2017,MT,Comercial,1706456.0
2017,MT,Industrial,1997669.0
2017,MT,Outros,2137076.0
2017,MT,Residencial,2733960.0
2017,MT,Total,8575161.0
2017,PA,Cativo,7891532.0
2017,PA,Comercial,1872316.0
2017,PA,Industrial,12765877.0
2017,PA,Outros,1845352.0
2017,PA,Residencial,3809913.0
2017,PA,Total,20293458.0
2017,PB,Cativo,4109559.0
2017,PB,Comercial,922061.0
2017,PB,Industrial,1446414.0
2017,PB,Outros,1038299.0
2017,PB,Residencial,1843889.0
2017,PB,Total,5250663.0
2017,PE,Cativo,11004362.0
2017,PE,Comercial,2893037.0
2017,PE,Industrial,3733078.87
2017,PE,Outros,2611227.26
2017,PE,Residencial,4849515.0
2017,PE,Total,14086858.13
2017,PI,Cativo,3416633.0
2017,PI,Comercial,775270.0
2017,PI,Industrial,209211.0
2017,PI,Outros,816465.0
2017,PI,Residencial,1679632.0
2017,PI,Total,3480578.0
2017,PR,Cativo,20520035.0
2017,PR,Comercial,5899011.0
2017,PR,Industrial,12401714.47
2017,PR,Outros,5105987.0
2017,PR,Residencial,7318830.0
2017,PR,Total,30725542.47
2017,RJ,Cativo,29209135.18
2017,RJ,Comercial,10382968.0
2017,RJ,Industrial,8209542.87
2017,RJ,Outros,7070849.18
2017,RJ,Residencial,13218810.0
2017,RJ,Total,38882170.05
2017,RN,Cativo,4654784.0
2017,RN,Comercial,1111730.0
2017,RN,Industrial,1216382.0
2017,RN,Outros,1183522.0
2017,RN,Residencial,2113777.0
2017,RN,Total,5625411.0
2017,RO,Cativo,2932159.0
2017,RO,Comercial,661542.0
2017,RO,Industrial,423850.0
2017,RO,Outros,756106.0
2017,RO,Residencial,1225442.0
2017,RO,Total,3066940.0
2017,RR,Cativo,917813.0
2017,RR,Comercial,207391.0
2017,RR,Industrial,24131.0
2017,RR,Outros,210370.0
2017,RR,Residencial,475921.0
2017,RR,Total,917813.0
2017,RS,Cativo,22163445.0
2017,RS,Comercial,5032131.0
2017,RS,Industrial,9864617.2
2017,RS,Outros,6707243.0
2017,RS,Residencial,8323363.0
2017,RS,Total,29927354.2
2017,SC,Cativo,15841065.0
2017,SC,Comercial,4037760.0
2017,SC,Industrial,9991632.0
2017,SC,Outros,4710137.0
2017,SC,Residencial,5604756.0
2017,SC,Total,24344285.0
2017,SE,Cativo,2608395.0
2017,SE,Comercial,590128.0
2017,SE,Industrial,1295733.0
2017,SE,Outros,706874.0
2017,SE,Residencial,1074838.0
2017,SE,Total,3667573.0
2017,SP,Cativo,84742495.0
2017,SP,Comercial,28186447.0
2017,SP,Industrial,47484654.0
2017,SP,Outros,14967128.0
2017,SP,Residencial,38968848.0
2017,SP,Total,129607077.0
2017,TO,Cativo,2079972.0
2017,TO,Comercial,429967.0
2017,TO,Industrial,295576.0
2017,TO,Outros,569286.0
2017,TO,Residencial,937387.0
2017,TO,Total,2232216.0
2018,AC,Cativo,942698.69
2018,AC,Comercial,223096.86
2018,AC,Industrial,35453.6
2018,AC,Outros,267538.76
2018,AC,Residencial,452742.17
2018,AC,Total,978831.39
2018,AL,Cativo,3216234.0
2018,AL,Comercial,761835.05
2018,AL,Industrial,1667385.1700000002
2018,AL,Outros,844024.0
2018,AL,Residencial,1435484.0
2018,AL,Total,4708728.22
2018,AM,Cativo,4563599.7
2018,AM,Comercial,1262367.35
2018,AM,Industrial,1642697.2
2018,AM,Outros,1056851.95
2018,AM,Residencial,2004509.12
2018,AM,Total,5966425.62
2018,AP,Cativo,1053678.24
2018,AP,Comercial,253532.33
2018,AP,Industrial,87699.93
2018,AP,Outros,167479.14
2018,AP,Residencial,544966.79
2018,AP,Total,1053678.19
2018,BA,Cativo,16607331.28
2018,BA,Comercial,3828764.51
2018,BA,Industrial,9281484.64
2018,BA,Outros,4941927.19
2018,BA,Residencial,7039925.71
2018,BA,Total,25092102.05
2018,CE,Cativo,9577048.2
2018,CE,Comercial,1931125.5
2018,CE,Industrial,2321105.31
2018,CE,Outros,2678352.91
2018,CE,Residencial,4334858.8
2018,CE,Total,11265442.52
2018,DF,Cativo,5585897.2
2018,DF,Comercial,1981216.0
2018,DF,Industrial,512234.85
2018,DF,Outros,1484995.23
2018,DF,Residencial,2241219.0
2018,DF,Total,6219665.08
2018,ES,Cativo,6307334.0
2018,ES,Comercial,1763116.0
2018,ES,Industrial,4143898.0
2018,ES,Outros,1860105.0
2018,ES,Residencial,2432833.0
2018,ES,Total,10199952.0
2018,GO,Cativo,11143867.0
2018,GO,Comercial,2421390.0
2018,GO,Industrial,5585807.0
2018,GO,Outros,3194255.0
2018,GO,Residencial,4801888.0
2018,GO,Total,16003340.0
2018,MA,Cativo,5847382.1
2018,MA,Comercial,1232893.65
2018,MA,Industrial,1296831.02
2018,MA,Outros,1364435.86
2018,MA,Residencial,3205070.4
2018,MA,Total,7099230.93
2018,MG,Cativo,27081762.841
2018,MG,Comercial,6728169.13
2018,MG,Industrial,30999109.47
2018,MG,Outros,7743736.52
2018,MG,Residencial,11000755.3
2018,MG,Total,56471770.42
2018,MS,Cativo,4629131.36
2018,MS,Comercial,1245074.471
2018,MS,Industrial,1251544.07
2018,MS,Outros,1306414.76
2018,MS,Residencial,1961924.02
2018,MS,Total,5764957.321
2018,MT,Cativo,7133640.35
2018,MT,Comercial,1735401.12
2018,MT,Industrial,2086617.29
2018,MT,Outros,2212422.99
2018,MT,Residencial,2807209.89
2018,MT,Total,8841651.29
2018,PA,Cativo,7655464.04
2018,PA,Comercial,1849312.56
2018,PA,Industrial,10622283.43
2018,PA,Outros,1886997.69
2018,PA,Residencial,3671512.27
2018,PA,Total,18030105.95
2018,PB,Cativo,4227514.8
2018,PB,Comercial,948610.83
2018,PB,Industrial,1451307.95
2018,PB,Outros,1121054.75
2018,PB,Residencial,1885807.4
2018,PB,Total,5406780.93
2018,PE,Cativo,10928730.0
2018,PE,Comercial,2946818.0
2018,PE,Industrial,3656633.0
2018,PE,Outros,2538690.25
2018,PE,Residencial,4932708.0
2018,PE,Total,14074849.25
2018,PI,Cativo,3322298.4
2018,PI,Comercial,769899.0
2018,PI,Industrial,200136.0
2018,PI,Outros,782253.4500000001
2018,PI,Residencial,1655822.0
2018,PI,Total,3408110.45
2018,PR,Cativo,20380924.879
2018,PR,Comercial,5959773.39
2018,PR,Industrial,12725162.879999999
2018,PR,Outros,5674507.76
2018,PR,Residencial,7460369.17
2018,PR,Total,31819813.2
2018,RJ,Cativo,28825038.36
2018,RJ,Comercial,10134988.8
2018,RJ,Industrial,8333898.99
2018,RJ,Outros,7814578.09
2018,RJ,Residencial,13415863.9
2018,RJ,Total,39699329.78
2018,RN,Cativo,4656934.0
2018,RN,Comercial,1132018.0
2018,RN,Industrial,1207491.0
2018,RN,Outros,1207775.0
2018,RN,Residencial,2155123.0
2018,RN,Total,5702407.0
2018,RO,Cativo,2972626.95
2018,RO,Comercial,674776.98
2018,RO,Industrial,450439.7
2018,RO,Outros,778977.15
2018,RO,Residencial,1248983.25
2018,RO,Total,3153177.08
2018,RR,Cativo,945438.47
2018,RR,Comercial,213818.91999999998
2018,RR,Industrial,28663.16
2018,RR,Outros,220511.63
2018,RR,Residencial,482444.75
2018,RR,Total,945438.46
2018,RS,Cativo,22457960.54
2018,RS,Comercial,5051933.44
2018,RS,Industrial,9807988.89
2018,RS,Outros,6858921.07
2018,RS,Residencial,8699144.85
2018,RS,Total,30417988.25
2018,SC,Cativo,16013008.45
2018,SC,Comercial,4118884.26
2018,SC,Industrial,10251563.38
2018,SC,Outros,4820612.58
2018,SC,Residencial,5744406.55
2018,SC,Total,24935466.77
2018,SE,Cativo,2705223.04
2018,SE,Comercial,627307.42
2018,SE,Industrial,1247470.02
2018,SE,Outros,755040.39
2018,SE,Residencial,1111204.79
2018,SE,Total,3741022.62
2018,SP,Cativo,84594993.0
2018,SP,Comercial,28408214.35
2018,SP,Industrial,48805263.0
2018,SP,Outros,15297400.02
2018,SP,Residencial,39924153.43
2018,SP,Total,132435030.8
2018,TO,Cativo,2095905.2
2018,TO,Comercial,426266.87
2018,TO,Industrial,344634.34
2018,TO,Outros,573465.8
2018,TO,Residencial,964014.57
2018,TO,Total,2308381.58
2019,AC,Cativo,1041446.66
2019,AC,Comercial,262372.56
2019,AC,Industrial,37322.67
2019,AC,Outros,289997.34
2019,AC,Residencial,491299.71
2019,AC,Total,1080992.28
2019,AL,Cativo,3208143.8
2019,AL,Comercial,792043.0700000001
2019,AL,Industrial,1019567.3
2019,AL,Outros,877072.5700000001
2019,AL,Residencial,1439643.16
2019,AL,Total,4128326.1
2019,AM,Cativo,4627630.0
2019,AM,Comercial,1349313.0
2019,AM,Industrial,1653878.0
2019,AM,Outros,1101537.0
2019,AM,Residencial,2037247.0
2019,AM,Total,6141975.0
2019,AP,Cativo,1074205.74
2019,AP,Comercial,260761.0
2019,AP,Industrial,106093.0
2019,AP,Outros,182853.71
2019,AP,Residencial,524498.03
2019,AP,Total,1074205.74
2019,BA,Cativo,17250400.02
2019,BA,Comercial,4026737.23
2019,BA,Industrial,9229893.29
2019,BA,Outros,5321250.76
2019,BA,Residencial,7341866.41
2019,BA,Total,25919747.689999998
2019,CE,Cativo,9931113.2
2019,CE,Comercial,2409260.1
2019,CE,Industrial,2503879.14
2019,CE,Outros,2780496.75
2019,CE,Residencial,4586316.4
2019,CE,Total,12279952.39
2019,DF,Cativo,5565060.0
2019,DF,Comercial,2038810.0
2019,DF,Industrial,522325.0
2019,DF,Outros,1501868.0
2019,DF,Residencial,2252378.0
2019,DF,Total,6315381.0
2019,ES,Cativo,6696749.9
2019,ES,Comercial,1773787.1
2019,ES,Industrial,4007130.3
2019,ES,Outros,2057829.81
2019,ES,Residencial,2624055.6
2019,ES,Total,10462802.81
2019,GO,Cativo,11373613.95
2019,GO,Comercial,2536163.6999999997
2019,GO,Industrial,5610949.5
2019,GO,Outros,3227952.41
2019,GO,Residencial,5115419.8
2019,GO,Total,16490485.41
2019,MA,Cativo,5946404.2
2019,MA,Comercial,1250211.25
2019,MA,Industrial,1548462.98
2019,MA,Outros,1408123.31
2019,MA,Residencial,3304457.2
2019,MA,Total,7511254.74
2019,MG,Cativo,27361828.08
2019,MG,Comercial,6820750.13
2019,MG,Industrial,29769629.65
2019,MG,Outros,7984023.59
2019,MG,Residencial,11321951.57
2019,MG,Total,55896354.94
2019,MS,Cativo,4884848.24
2019,MS,Comercial,1282730.2
2019,MS,Industrial,1351538.27
2019,MS,Outros,1357515.02
2019,MS,Residencial,2150286.7
2019,MS,Total,6142070.1899999995
2019,MT,Cativo,7643074.36
2019,MT,Comercial,1846937.29
2019,MT,Industrial,2172891.92
2019,MT,Outros,2338056.4
2019,MT,Residencial,3100166.9699999997
2019,MT,Total,9458052.58
2019,PA,Cativo,7501225.09
2019,PA,Comercial,1887088.4100000001
2019,PA,Industrial,10792274.13
2019,PA,Outros,1900498.6500000001
2019,PA,Residencial,3611816.2199999997
2019,PA,Total,18191677.41
2019,PB,Cativo,4323704.79
2019,PB,Comercial,975294.7
2019,PB,Industrial,1441198.51
2019,PB,Outros,1149336.62
2019,PB,Residencial,2020830.99
2019,PB,Total,5586660.82
2019,PE,Cativo,11037736.0
2019,PE,Comercial,3052822.0
2019,PE,Industrial,3718814.87
2019,PE,Outros,2619319.0
2019,PE,Residencial,5164197.0
2019,PE,Total,14555152.87
2019,PI,Cativo,3567955.7
2019,PI,Comercial,811704.54
2019,PI,Industrial,207942.04
2019,PI,Outros,868104.5
2019,PI,Residencial,1776110.1
2019,PI,Total,3663861.18
2019,PR,Cativo,20614136.392
2019,PR,Comercial,6260548.120999999
2019,PR,Industrial,12882936.379999999
2019,PR,Outros,6043797.21
2019,PR,Residencial,7737350.029999999
2019,PR,Total,32924631.741
2019,RJ,Cativo,28404834.99
2019,RJ,Comercial,10316561.21
2019,RJ,Industrial,8008460.85
2019,RJ,Outros,7648288.14
2019,RJ,Residencial,13270200.56
2019,RJ,Total,39243510.76
2019,RN,Cativo,4711452.0
2019,RN,Comercial,1159828.0
2019,RN,Industrial,1201375.0
2019,RN,Outros,1198023.0
2019,RN,Residencial,2229381.0
2019,RN,Total,5788607.0
2019,RO,Cativo,3053644.38
2019,RO,Comercial,712484.64
2019,RO,Industrial,455364.87
2019,RO,Outros,788669.84
2019,RO,Residencial,1291095.23
2019,RO,Total,3247614.58
2019,RR,Cativo,932089.81
2019,RR,Comercial,215235.24
2019,RR,Industrial,22761.92
2019,RR,Outros,233157.05
2019,RR,Residencial,460935.58999999997
